"id","url","title","description","upload_date","channel","channel_id","duration","content_type","has_captions","caption_file_paths","sources","info_file_paths"
"Gxrzob67dEk","https://www.youtube.com/watch?v=Gxrzob67dEk","Homes for Sale - LOT 111 Shin Oak Drive, Lampasas, TX","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/LOT-111-Shin-Oak-Drive-Lampasas-TX-76550/4902932

LOT 111 Shin Oak Drive
Lampasas, TX 76550
$172,800, MLS# 546423

Welcome to Cross Timber Ranch and Lot 111 on Shin Oak Dr. These 5 acres are nestled back and away from the hustle and bustle of any county road or highway which allows for peaceful outdoor tranquility and for more stars to shine. This lot sits slightly elevated over its neighbors providing views of rolling hills and land. Come build your dream home or your escape place with very light building restrictions. Electricity is available at the street, a well will be needed, and septic is needed too. Currently, no neighbor has built yet, so you can build your castle and enjoy the tranquility from the lovely quiet views.


For more information, please contact: 
Robert Herrings Jr.
CENTURY 21 Premier Realtors
254-547-9991 or jrherringsc21p@aol.com

You can also text 114558 to 46835
Search All Listings: https://www.forthoodrealestate.com/

AGENT SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Showcase: https://view.paradym.com/s/Robert-Herrings-CENTURY-21-Premier-Realtors/277049
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://www.twitter.com/c21Broker
LinkedIn: https://www.linkedin.com/in/jrherrings/
Pinterest: https://pinterest.com/jrherrings/

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-14","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","63","video","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_Gxrzob67dEk.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_Gxrzob67dEk.info.json"
"IGCgwBCFEUI","https://www.youtube.com/watch?v=IGCgwBCFEUI","Homes for Sale - LOT 111 Shin Oak Drive, Lampasas, TX","Property Site: https://idx.paradym.com/idx2/LOT-111-Shin-Oak-Drive-Lampasas-TX-76550/4902932

LOT 111 Shin Oak Drive
Lampasas, TX 76550
$172,800, MLS# 546423","2025-01-14","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","47","short","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_IGCgwBCFEUI.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_IGCgwBCFEUI.info.json"
"lZeeLC4E4WQ","https://www.youtube.com/watch?v=lZeeLC4E4WQ","Homes for Sale - LOT 111 Shin Oak Drive, Lampasas, TX","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/LOT-111-Shin-Oak-Drive-Lampasas-TX-76550/4902933

LOT 111 Shin Oak Drive
Lampasas, TX 76550
$172,800, MLS# 546423

Welcome to Cross Timber Ranch and Lot 111 on Shin Oak Dr. These 5 acres are nestled back and away from the hustle and bustle of any county road or highway which allows for peaceful outdoor tranquility and for more stars to shine. This lot sits slightly elevated over its neighbors providing views of rolling hills and land. Come build your dream home or your escape place with very light building restrictions. Electricity is available at the street, a well will be needed, and septic is needed too. Currently, no neighbor has built yet, so you can build your castle and enjoy the tranquility from the lovely quiet views.


For more information, please contact: 
Robert Herrings Jr.
CENTURY 21 Premier Realtors
254-547-9991 or jrherringsc21p@aol.com

You can also text 124722 to 46835
Search All Listings: https://www.forthoodrealestate.com/

AGENT SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Showcase: https://view.paradym.com/s/Robert-Herrings-CENTURY-21-Premier-Realtors/277049
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://www.twitter.com/c21Broker
LinkedIn: https://www.linkedin.com/in/jrherrings/
Pinterest: https://pinterest.com/jrherrings/

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-14","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","63","video","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_lZeeLC4E4WQ.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_lZeeLC4E4WQ.info.json"
"vKNjxn02xz4","https://www.youtube.com/watch?v=vKNjxn02xz4","CENTURY 21 Premier Realtors - LOT 111 Shin Oak Drive","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/LOT-111-Shin-Oak-Drive-Lampasas-TX-76550/4902934

LOT 111 Shin Oak Drive
Lampasas, TX 76550
$172,800, MLS# 546423

Welcome to Cross Timber Ranch and Lot 111 on Shin Oak Dr. These 5 acres are nestled back and away from the hustle and bustle of any county road or highway which allows for peaceful outdoor tranquility and for more stars to shine. This lot sits slightly elevated over its neighbors providing views of rolling hills and land. Come build your dream home or your escape place with very light building restrictions. Electricity is available at the street, a well will be needed, and septic is needed too. Currently, no neighbor has built yet, so you can build your castle and enjoy the tranquility from the lovely quiet views.


For more information, please contact: 
Robert Herrings
JR Rentals & Property Management
254-547-9994 or robertherringsjr@gmail.com

You can also text 151762 to 46835

AGENT SOCIAL
--------------------
Website: http://forthoodrentalproperties.com/
Showcase: https://view.paradym.com/s/Robert-Herrings-JR-Rentals--Property-Management/284510
Facebook: https://www.facebook.com/profile.php?id=100063905801693

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-14","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","63","video","false","","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_vKNjxn02xz4.info.json"
"xPnRxD_O220","https://www.youtube.com/watch?v=xPnRxD_O220","Homes for Sale - LOT 111 Shin Oak Drive, Lampasas, TX","Property Site: https://idx.paradym.com/idx2/LOT-111-Shin-Oak-Drive-Lampasas-TX-76550/4902933

LOT 111 Shin Oak Drive
Lampasas, TX 76550
$172,800, MLS# 546423","2025-01-14","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","47","short","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_xPnRxD_O220.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250114_xPnRxD_O220.info.json"
"mcuziBTTYco","https://www.youtube.com/watch?v=mcuziBTTYco","CENTURY 21 Premier Realtors - 4723 CR 117","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/4723-CR-117-San-Saba-TX-76877/4903382

4723 CR 117
San Saba, TX 76877
$699,000, 4 bed, 3.00 bath, 2,300 SF, MLS# 567267

How about a 2-story, 4/3 log house with 15 acres where you can watch deer and wildlife during the day and plenty of stars at night? You can hunt deer (from the deer stand), dove and feral hogs for your freezer. Cozy up to the wood burning fireplace and contemplate if you want to go off the grid. You can here! It has a sustainable rainwater harvest with 6 tanks and a water filtration system. The plumbing to this system is double insulated with heat strips! The main water heater and kitchen range are powered by propane. 
The first floor has a wood floor and has 3 bedrooms and 2 baths. Upstairs, with plenty of storage, is an apartment with its own entrance. There is also a tiny house that needs to be plumbed and finished out. There are 2 storage buildings and a chicken coop. Please see list of items under miscellaneous.
The land is completely fenced. The yard with the house is fenced separately. There is also a wet/ dry creek.
A great place for kids, birding, a horse ranch, or a bed and breakfast. It's only 7.5 acres northwest of San Saba, a great little Texas town, the Pecan Capitol. Please see list of items under miscellaneous.

3 full bath

For more information, please contact: 
Georganna Sherbert
CENTURY 21 Premier Realtors
254-547-9991 or georganna21sherbert@gmail.com

You can also text 170612 to 46835

AGENT SOCIAL
--------------------
Showcase: https://view.paradym.com/s/Georganna-Sherbert-CENTURY-21-Premier-Realtors/285165

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-17","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","88","video","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250117_mcuziBTTYco.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250117_mcuziBTTYco.info.json"
"X0XfGoZG_8Y","https://www.youtube.com/watch?v=X0XfGoZG_8Y","CENTURY 21 Premier Realtors - 3039 FM 1113","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/3039-FM-1113-Copperas-Cove-TX-76522/4904236

3039 FM 1113
Copperas Cove, TX 76522
$584,900, 3 bed, 2.00 bath, 2,566 SF, MLS# 567719

Fresh Air Special!!! Newly changed property lines adding additional acreage with a new survey on hand! Additional photos will be posted shortly. Looking for land to have some livestock that feels like the country but close to town? Welcome to this amazing custom built 2566 sq ft home sitting on over 18 acres overlooking a gorgeous valley located in Copperas Cove. With such a large porch, you can sit on your rocking chair admiring the sunrise, sunset and everything in between year-round! The open carport is so large you can park multiple vehicles to include a recreational vehicle; should you desire. Next to the carport is a mini garage to store toys and has eye hooks in the ceiling should you want to use it to clean game you hunted. Utilize the stairs in here for access to the attic and a large convenient floor paneled storage area. Heading into the home from the carport, you will have the laundry to your right, main bathroom to your left and an open concept kitchen, dining area and living room to your front. Marble counters and bath pay tribute to the elegance of each detail this home provides. A brick fireplace accents the living room and overlooks the separation between the main bedroom and other rooms on the opposite side of the home. The main bedroom has two massive him and hers or hers and hers walk-in closets. The opposite side of the house has two bedrooms that share a full bathroom. Also located on that side is a massive room, previously used as a seamstress room, but can easily be used as an office, playroom, sitting room or anything that your mind desires. With so many possibilities this home has to offer what else could you possibly ask for? Come see it today and make it yours tomorrow!!

2 full bath

For more information, please contact: 
Casey Gregg
CENTURY 21 Premier Realtors
254-278-9044 or kc21properties@gmail.com

You can also text 4098 to 46835
Search All Listings: https://kc21properties.com/current-listings

AGENT SOCIAL
--------------------
Website: https://kc21properties.com
Showcase: https://view.paradym.com/s/Casey-Gregg-CENTURY-21-Premier-Realtors/282956
Facebook: https://www.facebook.com/profile.php?id=100078731741938
Twitter: https://twitter.com/kc21properties

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-23","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","117","video","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250123_X0XfGoZG_8Y.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250123_X0XfGoZG_8Y.info.json"
"24zWjvq9xNA","https://www.youtube.com/watch?v=24zWjvq9xNA","CENTURY 21 Premier Realtors - 248 County Road 4963","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/248-County-Road-4963-Kempner-TX-76539/4904769

248 County Road 4963
Kempner, TX 76539
$340,000, 3 bed, 2.00 bath, 2,177 SF, MLS# 567761

This 3/2, 1994 2177 sq.ft. brick house has plenty to offer! It's all-electric with plenty of storage. The kitchen features a pantry. Near the kitchen is a huge closet and the utility room. This well-maintained house features a den, a sunroom, and an ensuite. There is an attached 2 car garage with a closet. For your projects, there is a workroom with AC and a carport too. The backyard is a great play area for kids and pets. There is a grey water tank for watering the landscape. The heat pump in the attic is great for energy savings. This fine brick home sits on an acre of land so no worries about too close neighbors. It is great for birding and all manner of wildlife. If you want to raise your family or retire with plenty of room for guests and grandkids, this is the place to be.

2 full bath

For more information, please contact: 
Georganna Sherbert
CENTURY 21 Premier Realtors
254-547-9991 or georganna21sherbert@gmail.com

You can also text 170832 to 46835

AGENT SOCIAL
--------------------
Showcase: https://view.paradym.com/s/Georganna-Sherbert-CENTURY-21-Premier-Realtors/285165

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-27","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","67","video","true","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250127_24zWjvq9xNA.en.json3","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250127_24zWjvq9xNA.info.json"
"-Gg67j0SBVk","https://www.youtube.com/watch?v=-Gg67j0SBVk","Homes for Sale - 2111 Brantley Avenue, Copperas Cove, TX","Property Site: https://idx.paradym.com/idx2/2111-Brantley-Avenue-Copperas-Cove-TX-76522/4905446

2111 Brantley Avenue
Copperas Cove, TX 76522
$105,000, 3 bed, 1.00 bath, 1,380 SF, MLS# 568454

1 full bath","2025-01-31","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","47","short","false","","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250131_-Gg67j0SBVk.info.json"
"e7_0jWVoVA8","https://www.youtube.com/watch?v=e7_0jWVoVA8","Homes for Sale - 2111 Brantley Avenue, Copperas Cove, TX","Please enjoy this property video created by CENTURY 21 Premier Realtors

Property Site: https://view.paradym.com/v/2111-Brantley-Avenue-Copperas-Cove-TX-76522/4905446

2111 Brantley Avenue
Copperas Cove, TX 76522
$105,000, 3 bed, 1.00 bath, 1,380 SF, MLS# 568454

Diamond in the Rough. A little tender loving care needed to bring little jewel 3/1/1 to full Lustre. It's a handyman's dream in a great location with only cosmetic repairs and general cleanup needed. Exceptional opportunity! It won't last long.

1 full bath

For more information, please contact: 
Robert Herrings Jr.
CENTURY 21 Premier Realtors
254-547-9991 or jrherringsc21p@aol.com

You can also text 128040 to 46835
Search All Listings: https://www.forthoodrealestate.com/

AGENT SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Showcase: https://view.paradym.com/s/Robert-Herrings-CENTURY-21-Premier-Realtors/277049
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://www.twitter.com/c21Broker
LinkedIn: https://www.linkedin.com/in/jrherrings/
Pinterest: https://pinterest.com/jrherrings/

COMPANY SOCIAL
--------------------
Website: https://www.forthoodrealestate.com/
Facebook: https://www.facebook.com/Century21PremierRealtors/
Twitter: https://twitter.com/c21pbroker
LinkedIn: https://www.Linkedin.com/in/hrherrings/
Pinterest: https://www.pinterest.com/jrherrings/","2025-01-31","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","63","video","false","","root","raw/authenticated-root/UCZvWg96vLbA3eGHCwnf3RRQ/20250131_e7_0jWVoVA8.info.json"
