"video_id","title","channel","channel_id","url","duration_seconds","view_count"
"ImQSJzAX3_c","Fort Hood, Texas Off Base Housing! The Residences at Fresh Meadows in Belton, TX","Mac 5 Family","UCKVZAUcv2z0U0uhbafGOUCQ","https://www.youtube.com/watch?v=ImQSJzAX3_c",1165.0,460
"Ip7ioMYQsUQ","INSIDE a 10 Acre Equestrian Estate with Luxury Home in Belton TX – Under $900K!","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=Ip7ioMYQsUQ",269.0,298
"ItBuVGTxoBs","What Can You Buy for $265K in Belton Texas | First Time Buyers!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=ItBuVGTxoBs",366.0,41
"Ive4hds6-PM","Homes for Sale - 714 Freedom Circle, Nolanville, TX","Teresa Ingram","UCDKBmfDQL51l_qsamkhGYHw","https://www.youtube.com/watch?v=Ive4hds6-PM",57.0,11
"IwrQac9HOmE","Best Things To Do in San Antonio Texas 2026 4K","Island Hopper TV","UCarSZcFQ6-0eqZrAG4pKoMA","https://www.youtube.com/watch?v=IwrQac9HOmE",676.0,138971
"IwsaTGjO0ms","1,568 sqft Move-in-ready New build in Killeen,TX & Harker Heights TX","Sujin Park Henson","UCZAiPx4wER-v-Q4avEhVTZg","https://www.youtube.com/watch?v=IwsaTGjO0ms",180.0,86
"J-vEpqH8eBE","1 Injured in Single-Car Accident on FM 2410 in Harker Heights, TX","Accident News by Attorney Michael Grossman","UCBvce-Y_fvzCMKsErpg07cw","https://www.youtube.com/watch?v=J-vEpqH8eBE",44.0,15
"J0GFOjj-RWE","*** RENTED *** | Cloud Rentals","CLOUD REAL ESTATE","UCiwIPABqQXvA-uiLDH_YyGg","https://www.youtube.com/watch?v=J0GFOjj-RWE",81.0,19
"J23PwdIa0rs","Market Heights in Harker Heights TX","fooddeliveryjunkie","UCBPL2_ic2zNHTcyac2rnrGQ","https://www.youtube.com/watch?v=J23PwdIa0rs",169.0,45
"J7jlnKSK95k","South Killeen New Construction Tours (Herring Legacy Estates)","CENTRAL TEXAS LIVING","UCApMznnU70goY-0ucOaQNXA","https://www.youtube.com/watch?v=J7jlnKSK95k",793.0,559
"J9OtEmq0muA","For Sale - 513 E 27th St  Belton, TX","People 1st Realty LLC—Gloria Watson","UCJn5yVbactAJ84qeDb22Htg","https://www.youtube.com/watch?v=J9OtEmq0muA",86.0,171
"JDvbzuhT3tY","Carothers Aria Plan Tour – Blackland Ranch Homes from $350K+ | Temple TX New Build","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=JDvbzuhT3tY",214.0,151
"JS3DL0qtodo","What Under $400,000 Gets You near FORT HOOD-KILLEEN ( Real Estate Market 2025)!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=JS3DL0qtodo",901.0,199
"JcETQPlzXB4","KB Home Model Walkthrough | Affordable & Stylish Homes in Temple, TX","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=JcETQPlzXB4",175.0,147
"JdbMaqLCDaE","1468 Dryden Ave, Copperas Cove, TX","Sold in a Snap Photography","UCGqcck72oJ7rBL_IyQuMQ9w","https://www.youtube.com/watch?v=JdbMaqLCDaE",159.0,3
"JiawJ1FY4IQ","2026 Honda CR-V Hybrid Killeen TX Austin, TX #J0076","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=JiawJ1FY4IQ",48.0,40
"JjEWFPsMuvo","This HUGE triple wide mobile home will BLOW your MIND! Prefab House Tour","Chance's Home World","UCyUm_7AXxszAQBI1op35dlQ","https://www.youtube.com/watch?v=JjEWFPsMuvo",1253.0,903368
"JnDF0bUehVs","Homes for Sale - 1107 Morning Dove Trail, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=JnDF0bUehVs",63.0,5
"JpXmDEyT3pY","Belton Texas Swap Meet 2025","Classic Ride Society","UC_voBgMpopuFwojekFMsGgg","https://www.youtube.com/watch?v=JpXmDEyT3pY",4537.0,25977
"Jq9NouZc_BM","5603 Siltstone Killeen , TX 76542 - Visual Tour","Ron Real Estate Life","UCMqPqekyjmpLouPBXBNDUOg","https://www.youtube.com/watch?v=Jq9NouZc_BM",190.0,118
"Jt2wXTp7sQI","Dream Home on a Budget Near Fort Cavazos | Living in Temple TX","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=Jt2wXTp7sQI",316.0,101
"Ju3osahnlX4","Rental Homes – Harker Heights, TX","John Reider Properties","UCGhBS7DKFyz9F54RfrBucQw","https://www.youtube.com/watch?v=Ju3osahnlX4",76.0,38
"JwCjbBCeo5o","Tour Downtown Belton TX / House tour!","Corie Oliveira, Realtor, Central Texas","UCktS7ZgqecOWzlpPf5sYTbQ","https://www.youtube.com/watch?v=JwCjbBCeo5o",90.0,30
"K3kMKI9RFS4","Moving To Killeen TX in 2023? The #1 Reason To Buy A House Here","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=K3kMKI9RFS4",403.0,2778
"K8ufHqOUTeU","3430 Summit CIR Belton TX 76513 - Lovejoy Homes Realty","Lovejoy Homes Realty","UCimsnaM-sbxLf-fp45KZgNw","https://www.youtube.com/watch?v=K8ufHqOUTeU",31.0,64
"KFTCt78IU_8","No Credit Check, No Banks, 2.5% Interest Rate Belton, TX","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=KFTCt78IU_8",241.0,102
"KLhBIPUqDRA","Affordable Modern Home In Copperas Cove, Texas For Sale - $330 000 | Texas Real Estate | House Tour ","Luke Johnston - Central Texas Real Estate","UC90LU7ZlcBNcni9cWgESSOQ","https://www.youtube.com/watch?v=KLhBIPUqDRA",630.0,881
"KMfBPNc5tpk","2026 Honda Ridgeline Killeen TX Austin, TX #J0338","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=KMfBPNc5tpk",55.0,7
"KOL3kT32j1Q","The Gathering 2026 | CTX Community Revival","Holy Instinct Ministries","UC26uIF7ounzQRTDMBN5lmjQ","https://www.youtube.com/watch?v=KOL3kT32j1Q",59.0,114
"KS3-jSG_uUo","6603 Taree Loop, Killeen, TX Presented by Asad Shaikh.","Asad Shaikh - Texas Realtor","UCmdryrgNmYM2DtJwQNq9P_w","https://www.youtube.com/watch?v=KS3-jSG_uUo",181.0,19
"KS7CAb7b-ww","Apartment for Rent in Harker Heights 2BR/1BA by Harker Heights Property Management","Central Texas Property Management, LLC","UCsiBMl-3q-I40160oSoKXvg","https://www.youtube.com/watch?v=KS7CAb7b-ww",78.0,243
"KTD-fHcNkBQ","I Thought I Was Covering Guam Liberation Day... Until This Happened 🇬🇺","Koko Eats","UC9G7RjI3oIl4O7Smx-xdI4w","https://www.youtube.com/watch?v=KTD-fHcNkBQ",689.0,8433
"KXi_eT4lv1w","Neighborhood Administration — Miss Genie 1900 Dress — Killeen, Texas ","Neighborhood Administration ","UC0erj2TB-OU2FQ0gif4wfeA","https://www.youtube.com/watch?v=KXi_eT4lv1w",36.0,4
"KXtEtoPWNAs","Homes for Sale - 317 Monty Ave, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=KXtEtoPWNAs",47.0,12
"KbMQ09IFIa0","Homes for sale - 323 Timber Ridge Drive, Nolanville, TX 76559","Jean Shine, Shine Team Realtors","UCw9DgzcPb_rhdp3VHFFo_8Q","https://www.youtube.com/watch?v=KbMQ09IFIa0",62.0,13
"KeQT9b0rp5A","Belton TX Real Estate Agents - Best Agent","RealEstateAgent411","UCOSKKcsbWMSL6eNUwG6kJqw","https://www.youtube.com/watch?v=KeQT9b0rp5A",40.0,21
"Kk71YOWpD4I","A Full Guide to Living in Belton Texas (Everything You Need to Know)","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=Kk71YOWpD4I",1130.0,790
"Kp_F3rOpg0g","Should I Buy A Home In Killeen Texas?? Absolutely!","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=Kp_F3rOpg0g",375.0,232
"KqNoLljVnbY","🏡 The Best House Under $360,000 in Temple, TX!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=KqNoLljVnbY",99.0,72
"KrPz0DXSBNU","FOR SALE 3106 Red Oak Drive Belton, TX 76513 - Lovejoy Homes Realty","Lovejoy Homes Realty","UCimsnaM-sbxLf-fp45KZgNw","https://www.youtube.com/watch?v=KrPz0DXSBNU",131.0,49
"KviQyVloxXU","Homes for Sale - 1101 W Business 190, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=KviQyVloxXU",125.0,0
"L83uVjDf5VY","2026 Tesla Model Y PPF Door Install Walkthrough near Killeen TX","Harker Heights Ceramic Coatings","UCkOqS-RpybYK_m7Y938vtuQ","https://www.youtube.com/watch?v=L83uVjDf5VY",762.0,666
"L9AH0p6fQ8E","Explore This STUNNING Home in Killeen TX HERRING LEGACY ESTATE: Central Texas Neighborhood Tour","LIVING IN CENTRAL TEXAS","UCvyNP3_ZgVLciAIev5t2Gog","https://www.youtube.com/watch?v=L9AH0p6fQ8E",562.0,79
"LEiYa2NJoEE","Priced at $345,000 - 2005 Harvest Drive, Nolanville, TX 76559","Ron Real Estate Life","UCMqPqekyjmpLouPBXBNDUOg","https://www.youtube.com/watch?v=LEiYa2NJoEE",99.0,42
"LIe5JniJ4n4","Should You Buy a 2025 Nissan Frontier? Thorough Review By A Mechanic","The Car Care Nut Reviews","UCUPPMkXFBPr-TAAE-CV9Jlg","https://www.youtube.com/watch?v=LIe5JniJ4n4",2069.0,728731
"LO-4M1XNU18","Inside One of The MOST LUXURY Homes in Belton Texas With Absolutely EVERYTHING!","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=LO-4M1XNU18",773.0,79
"LSYIlurhhUc","Temple TX Real Estate | Affordable Home on Huge Lot + Workshop | $265,000","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=LSYIlurhhUc",288.0,85
"LeLWM5rs2Rk","The Killeen - Fort Hood Housing SCAM You Need to Avoid!","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=LeLWM5rs2Rk",769.0,529
"LelRT-PGK24","The Ridge in Harker Heights TX | Homes Near Fort Hood | Neighborhood Tour 2026","ELITE Realty Professionals Group","UCVti4lMHZRwMQT83RrXTIrg","https://www.youtube.com/watch?v=LelRT-PGK24",56.0,34
"LfQD8lIqkLQ","Homes for Sale - 6101 Cobalt Lane, Killeen, TX","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=LfQD8lIqkLQ",47.0,3
"Ll-x7FgQP4c","Temple Texas EXPLAINED! | Your Guide to Temple Texas Real Estate [FULL MAP TOUR]","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=Ll-x7FgQP4c",1242.0,3250
"LoB1vzb1L_k","Buy house at 1409 Chisholm Trl, Copperas cove, TX 76522, USA | Copperas Cove, USA | MapFlagged","MapFlagged","UCcOpYBRcyMdAy8wRyG2nvjA","https://www.youtube.com/watch?v=LoB1vzb1L_k",31.0,7
"LyxJGNanxy8","5 BEST Neighborhoods NEAR Fort Hood for MILITARY Families Moving to Central Texas!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=LyxJGNanxy8",1075.0,475
"M-PcjpkS7OY","Army JROTC - The U.S. Army National Raider Championships","Army ROTC","UCiHkzZLzYZYugebKTh0ly4g","https://www.youtube.com/watch?v=M-PcjpkS7OY",189.0,93835
"M0Ok8VeNqZ0","One of the best cities in Texas to live","Temple EDC","UCBPwpL6J6Zkrv9usekMrfxg","https://www.youtube.com/watch?v=M0Ok8VeNqZ0",186.0,63600
"M1qcrpQYiPY","U.S Army | Fort Bragg Barracks Room Tour | 68X | Duty Station","KP TV","UCpFR1DIMQ9QcYD5hJLctYZA","https://www.youtube.com/watch?v=M1qcrpQYiPY",763.0,26561
"M6KNRwYLDW4","A Full Tour of Temple TX Top Shopping Centers and Retail Spots | Living in Central Texas","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=M6KNRwYLDW4",1251.0,3623
"MBMHtqF8H2s","Killeen - Texas - 4K Downtown Drive","Mileage Mike Travels","UCPDdorKbAsdIYCUwsbg58mw","https://www.youtube.com/watch?v=MBMHtqF8H2s",1814.0,33085
"MF1BVq0VmiY","Buying a House with NO Money Down in KILLEEN TEXAS? The Truth About NACA!🤯","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=MF1BVq0VmiY",663.0,165
"MLTKTnK7iLc","Copperas Cove picking up pieces after nearly 200 homes damaged by possible tornado","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=MLTKTnK7iLc",132.0,1244
"MOF8GieUgFI","🏡 New Affordable Homes in Liberty Hill, TX! | Lariat + Landsea Homes Tour (2025)","Liberty Hill Real Estate by F6 Real Estate","UC8DHBIfgDx4i-1BxDT7kAyg","https://www.youtube.com/watch?v=MOF8GieUgFI",134.0,93
"MPZIhyw_LVc","Harker Heights Homes for Rent 3BR/2BA by Harker Heights Property Management","Central Texas Property Management, LLC","UCsiBMl-3q-I40160oSoKXvg","https://www.youtube.com/watch?v=MPZIhyw_LVc",666.0,73
"MPuK06zUIhc","Pooh Shiesty - FDO [Official Music Video]","Pooh Shiesty","UCTBIIbIs83IBsy4E1BQxYBw","https://www.youtube.com/watch?v=MPuK06zUIhc",372.0,80738998
"MT5FKfX_fO8","Harker Heights Real Estate Market Update for October 2023","George Cass - Texas REALTOR®","UC5v4flYtIbs8z1ZQ-d-nGXw","https://www.youtube.com/watch?v=MT5FKfX_fO8",298.0,12
"MUYFLwdL1d4","Clear Creek Estates Copperas Cove TX NEW Homes REALTOR and Family","Selling Homes in Central Texas - Courtney Meza","UCdWVce67Lnnejs0xSGUQPPA","https://www.youtube.com/watch?v=MUYFLwdL1d4",93.0,30
"MVnTeePNTdQ","Homes for Sale - 309 Elm Street, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=MVnTeePNTdQ",63.0,0
"MbbMBPXrWX8","Free mobile grocery store getting ready to hit the streets of Harker Heights, Killeen","KWTX News10","UCYedMp8lKCCw9y0Qe3J9huQ","https://www.youtube.com/watch?v=MbbMBPXrWX8",130.0,356
"MenCn7omkjw","Element Construction Copperas Cove TX 76522-2704","Small Business Spotlight","UCt2a0upI2vGv9eujBjoLPNA","https://www.youtube.com/watch?v=MenCn7omkjw",31.0,6
"MfAqDSFmvoA","Homes For Sale Harker Heights TX : Unbelievable Tuscany Meadows Stunner","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=MfAqDSFmvoA",96.0,734
"MfnXdgJ4bU8","Explore This Stunning New Build by Omega Builders | Belton TX Real Estate","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=MfnXdgJ4bU8",637.0,126
"MnEPw_Rr-9c","The REAL COST of Moving to KILLEEN TEXAS! [Surprising Expenses Inside 🚨]","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=MnEPw_Rr-9c",816.0,140
"Mp3dDdag-Xk","Fort Hood House Tour | *updated and furnished*","Katie Jambor","UCv3g_H2LISFH8z5TsWeGmLA","https://www.youtube.com/watch?v=Mp3dDdag-Xk",519.0,2079
"MsmFmawvT6w","10 Cheapest Texas Cities Where You Can Survive With $0 in 2026 | Best Places to Live in Texas 2026","Where to Live TV","UC63DAo2u2ueqequ7zNHAFxQ","https://www.youtube.com/watch?v=MsmFmawvT6w",1749.0,11309
"Msrv_PomzeU","Texas Housing Market Update March 2026 ","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=Msrv_PomzeU",499.0,757
"My3ocQsMyIg","Where Should You Live In Killeen Texas? [Killeen Map Tour]","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=My3ocQsMyIg",1326.0,927
"N-kCkaedo_w","Homes for sale Copperas Cove TX","coldwellbanker11","UCB7ZbwNDslcYBehSXosDYww","https://www.youtube.com/watch?v=N-kCkaedo_w",39.0,3
"N1ggk5ULppI","Discover Killeen, Texas | Subdivisions, Amenities & Real Estate Insights","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=N1ggk5ULppI",631.0,44
"N3V-zPVBVio","2330 Wigeon Way Copperas Cove, TX 76522 | John McCarthy | Homes for Sale","Quick Tours Real Estate Marketing","UCs_-2ecm9mKlq4cVaXT16AQ","https://www.youtube.com/watch?v=N3V-zPVBVio",53.0,125
"N4vNuT-k8UI","A Day in the Life In Temple Texas: Affordable Homes, Lake Fun & Downtown Vibes | Central Texas","LIVING IN CENTRAL TEXAS","UCvyNP3_ZgVLciAIev5t2Gog","https://www.youtube.com/watch?v=N4vNuT-k8UI",760.0,1255
"N4y-LC-rPxA","10 Texas Cities Turning into Ghost Town – 2026 Housing Crisis","The Paradise Myth","UC8M0QK_8FHLhX9p339QHUVw","https://www.youtube.com/watch?v=N4y-LC-rPxA",2018.0,39
"N688xA8nYi0","1113 Torino Street, Harker Heights, TX 76548- Your Home Sold Guaranteed Realty 254.449.8881","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=N688xA8nYi0",160.0,110
"NA8CwbZPObw","Quail Estates in Harker Heights, TX #realestate #realestateagent #realtor #harkerheights","Shay Harris, Broker, MBA - Fort Hood, TX","UClKGrQTetWA6uF2ti9xSzhA","https://www.youtube.com/watch?v=NA8CwbZPObw",289.0,54
"NCO1oWYGM00","'No Kings' protests take over streets in Belton and Waco","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=NCO1oWYGM00",120.0,1347
"NM7nXC1F6ZM","Developing: Harker Heights PD investigate deadly shooting","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=NM7nXC1F6ZM",29.0,601
"NNsxGzJQCck","Homes for sale Belton TX","coldwellbanker22","UC3vm2NAQMNQY1mUlJDF6Jmw","https://www.youtube.com/watch?v=NNsxGzJQCck",35.0,17
"NQdahysR8IA","How to Save Thousands with a Bell County Ag Exemption (Step-by-Step Guide!) 2025","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=NQdahysR8IA",287.0,97
"NSSzxMS1tP8","Homes for Sale - 902 Mary Street, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=NSSzxMS1tP8",63.0,0
"NWgBj-RAhHg","108-year-old Copperas Cove woman shares secrets to long life","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=NWgBj-RAhHg",163.0,1605
"NXM6pvm3DOc","Renting vs Buying in Temple TX: Don't Make This Mistake","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=NXM6pvm3DOc",490.0,29
"NZnywrJZV_A","Inside Temple TX HOTTEST Community: Hartrick Ranch Model Home Walkthrough | Central Texas Living","LIVING IN CENTRAL TEXAS","UCvyNP3_ZgVLciAIev5t2Gog","https://www.youtube.com/watch?v=NZnywrJZV_A",993.0,247
"N_nO9u6p5Ok","Harker Heights Real Estate Market Update for November 2023","George Cass - Texas REALTOR®","UC5v4flYtIbs8z1ZQ-d-nGXw","https://www.youtube.com/watch?v=N_nO9u6p5Ok",193.0,8
"Nbok0yf9QgM","Weekly Closing June 22, 2026 - June 28, 2026","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=Nbok0yf9QgM",69.0,2
"NeQGmV_LChM","36.61± Acre Ranch for Sale in Bell County, TX | 4 Bed Home, Shop & Barn","Jonathan Wise","UCXDEyux_WRpKBuhVLHPJinQ","https://www.youtube.com/watch?v=NeQGmV_LChM",90.0,6
"Nq8n7mZl2eY","INSANE GAME!! #1 Southlake Carroll vs #7 Desoto 2025","Stargazing Media ","UCsTSFzNxsLsTgrVtMsLXYEQ","https://www.youtube.com/watch?v=Nq8n7mZl2eY",1516.0,217343
"NqdQuHgTEek","Fort Hood PCS Guide 2026: What Your BAH REALLY Gets You","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=NqdQuHgTEek",1331.0,454
"Nz_-QBHo68c","Estancia West Community Tour Killeen TX","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=Nz_-QBHo68c",308.0,461
"O-amxOwox9c","Is This the BEST Multi-Generational Home in CENTRAL Texas?","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=O-amxOwox9c",418.0,737
"O4e9_-pZfpY","3445 Plains Street, Copperas Cove, Texas 76522 - Your Home Sold Guaranteed Realty 254.449.8881","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=O4e9_-pZfpY",108.0,183
"OBJBGazeR6E","Driver charged in hit-and-run death of Copperas Cove, Texas, man believed he hit ‘trash bag’","KWTX News10","UCYedMp8lKCCw9y0Qe3J9huQ","https://www.youtube.com/watch?v=OBJBGazeR6E",106.0,1241
"OCAFlvG34HY","1st market in Harker Heights, TX ","Ariana","UC_EWjNvKUJJ6ad3NijeRTFQ","https://www.youtube.com/watch?v=OCAFlvG34HY",331.0,7
"OGaVeXmpzF4","Buy Land in Bell County? (2025) Here’s What the Data Says","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=OGaVeXmpzF4",774.0,29
"OLH1woIwJ4s","1637 W Hwy 190, Copperas Cove, TX 76522","ERA Real Estate Videos #16","UCWi9-EVhpmj8JJlwcFwtuYg","https://www.youtube.com/watch?v=OLH1woIwJ4s",31.0,1
"OLKgllVDHEs","Austin vs. Killeen: What Buyers Need to Know Before Moving","The Myles Group | Keller Williams Northwest Austin","UC_ijOhQ7aWRH6GqL1a-G5Dg","https://www.youtube.com/watch?v=OLKgllVDHEs",97.0,12
"ON1-T4GvQ1I","MOVING TO AUSTIN TEXAS? WATCH THIS FIRST","Boss Vision","UCgpNTC5o_fNN2bfBE8ER3lw","https://www.youtube.com/watch?v=ON1-T4GvQ1I",496.0,5354
"ONENKUJtEfA","Living in Troy TX: Small Town Life, Land & Tradeoffs","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=ONENKUJtEfA",559.0,151
"OPPFXARwNqI","The UGLY TRUTH About Buying & Selling Homes in Killeen – Fort Hood TX Area","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=OPPFXARwNqI",734.0,427
"ORFyFwkZukY","Belton Texas Lake House WAY UNDER $1million | PCS to Fort Hood Texas","Samantha Hammonds- Central TX REALTOR® ","UClhphoG2zMHA6r7nNyLFLgA","https://www.youtube.com/watch?v=ORFyFwkZukY",271.0,60
"OVT3ZqJuT64","The Future of Georgetown will SURPRISE You. My 2026 Market Prediction","Living in Georgetown TX","UCu6u37VRlbCQhdh0Xjt1-pw","https://www.youtube.com/watch?v=OVT3ZqJuT64",1426.0,230
"OW00I8u_u8I","Affordable New Construction Homes For Sale In Austin Texas!","Millennium Realty Group","UCHUVD0ORDPJUvsMhOmZLCoA","https://www.youtube.com/watch?v=OW00I8u_u8I",942.0,1402217
"OW_ExXpBQvc","Susan King|201 Sorrell Drive|Copperas Cove, TX|ColdwellBankerHomes.com","At Home in Texas","UCblhSimaUbM15R-kGm-0J1A","https://www.youtube.com/watch?v=OW_ExXpBQvc",70.0,7
"OXc_UT7dUPE","MILITARY HOUSE TOUR FORT HOOD","Living With Lex","UC1mvSvLYXPfgBfkdS_PQniA","https://www.youtube.com/watch?v=OXc_UT7dUPE",428.0,12525
"OddA_A4vivw","Best Starter/Step-Up Value? | Inside 8715 Trailridge Dr, Temple TX","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=OddA_A4vivw",441.0,46
"OgDprQmTHqc","704 S Main Street Copperas Cove, TX 76522 | Century 21 Premier | Homes for Sale","Century 21 Premier Relators","UCG8QDUqWOBEV0EZdFCPzBXg","https://www.youtube.com/watch?v=OgDprQmTHqc",53.0,16
"Oj2VHNPxRHs","Homes for sale - 8005 Bella Charca Parkway, Nolanville, TX 76559","Jean Shine, Shine Team Realtors","UCw9DgzcPb_rhdp3VHFFo_8Q","https://www.youtube.com/watch?v=Oj2VHNPxRHs",147.0,63
"OnM0bUlXpPY","211 Dober St, Nolanville, TX 76559 | Homes for Sale in Nolanville","Brandon Mendoza","UC1oriuoiCEWyoV8MxiZjmOw","https://www.youtube.com/watch?v=OnM0bUlXpPY",53.0,47
"OnUZV_ubzZU","This $225K Home is a Hidden Gem in Killeen, TX","Julie James - Esperanza Realty Group - Killeen, TX","UC5H_GdK-1KyqxCpfbAQZR5g","https://www.youtube.com/watch?v=OnUZV_ubzZU",117.0,80
"OnxjCqHqFjc","Chick Testimonial","Gill Construction Solutions LLC","UCQJqwK-CKxkagxUS_aduKKw","https://www.youtube.com/watch?v=OnxjCqHqFjc",60.0,5
